timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
2027000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.6813425,-0.35119846,0.1702953,-0.61921847
2027040000000,-0.0013939142,0.029484749,-0.05324173,0.007483099,0.0038179078,0.00870483,0.6814256,-0.35100326,0.17037934,-0.6192147
2027060000000,-0.0044140816,0.026463509,-0.018712044,0.010231993,0.0010690142,0.010842858,0.6815104,-0.3509176,0.17037177,-0.61917204
2027080000000,0.015187979,0.058689117,-0.032021523,0.0106901415,-0.003970624,0.012675454,0.6816312,-0.3508211,0.17032999,-0.61910516
2027100000000,-0.009145975,0.05979538,-0.011753082,0.0010690142,-0.008399397,0.011759156,0.681743,-0.3507938,0.17028439,-0.6190101
2027120000000,0.007270932,0.09992647,0.0052056313,0.0,0.0,0.0,0.68182456,-0.35085955,0.17025088,-0.61889225
2027140000000,0.0013395548,0.039354324,-0.023941994,-0.0012217305,-0.012980887,0.0056505036,0.68189025,-0.35095403,0.17019056,-0.6187829
2027160000000,0.0034080744,0.051213264,-0.001449585,0.001985312,-0.01160644,0.004581489,0.6819427,-0.3510168,0.17011268,-0.6187108
2027180000000,0.030346394,0.05232954,0.0013408661,0.0033597588,-0.011148291,0.0015271631,0.6819893,-0.35106242,0.17002621,-0.61865735
2027200000000,0.039610267,0.036945343,0.029619694,0.0018325958,-0.009315695,0.0033597588,0.6820318,-0.35109472,0.16992342,-0.61862034
2027220000000,-0.0040330887,0.08368063,0.03078413,0.0,0.0,0.0,0.6820772,-0.3511366,0.1698786,-0.6185589
2027240000000,0.006150961,0.041477203,0.032348156,-0.00290161,-0.0071776668,0.0056505036,1.0,0.0,0.0,0.0
2027260000000,0.013433814,0.03761053,0.032571793,0.0021380284,-0.0022907446,0.007330383,0.6821661,-0.3512207,0.16984083,-0.6184235
2027280000000,0.0007699728,0.05999136,0.02955246,0.0018325958,-0.0013744468,0.006414085,0.68222874,-0.35119253,0.16983938,-0.61837083
2027300000000,0.0,0.0,0.0,0.0015271631,0.0021380284,0.0013744468,1.0,0.0,0.0,0.0
2027320000000,0.023974657,0.06610727,0.019058228,0.0035124752,0.004581489,-0.0010690142,0.68226767,-0.35112232,0.16983302,-0.6183694
2027340000000,-0.019207716,0.08687115,0.0059518814,-0.0009162979,0.0047342055,-0.0027488936,0.6822501,-0.35108513,0.16984862,-0.61840564
2027360000000,-0.0084296465,0.066738605,0.006816864,0.0,0.0,0.0,0.6822199,-0.3510753,0.16987504,-0.61843723
2027380000000,0.010531306,0.03132391,0.007540703,0.0,0.0,0.0,0.68217516,-0.3510668,0.16990992,-0.6184818
2028020000000,0.0,0.0,0.0,0.0050396384,0.00992656,0.00045814895,1.0,0.0,0.0,0.0
2028040000000,0.0,0.0,0.0,0.0,0.0,0.0,0.6821735,-0.34990898,0.17081375,-0.61889076
